shot,target_id,target_label,L0,Lm,Lnm,delta_m,delta_nm,tau,embedding_model,prefix_ratio,sample_count_limit,cache_path
7,5af21ffa8ad842ff0486f60127fd5eb01399d8511b1002a23e28261cb709674e,1,-61.8065720317,-54.8635970414,-56.6495004624,6.94297499031,5.15707156928,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,7b838a1a5a3861f4ccaeda2a78df525db5b2317d9fd96244e443e1953beee8d5,0,-48.1307059221,-46.0049191107,-46.2788629171,2.1257868114,1.85184300504,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,a94bbf89ece7e02ae100673216c05572661bff0b4b335d5bad63694f4eac25b2,1,-55.614700078,-52.5268665709,-54.7751076485,3.08783350705,0.839592429474,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,d3026b71813f8a9273ac743a9a4bdf6682c7bf02bb6e7f7d22e0f851a89dbada,0,-60.1795017119,-52.6136840171,-53.288859412,7.56581769477,6.89064229988,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,26723cbbd17203815485be57b4e5185bf7f8038e15bccbdec9d2ed291bcba544,1,-48.0223198598,-43.4611903227,-51.2466473124,4.56112953712,-3.22432745262,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,69cdf34501790bef0e07861025bff0e5456a2862cee705e2e6845673dd189a81,0,-40.2496913899,-36.1447600846,-32.1006250145,4.10493130524,8.14906637535,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,364faaaca64ebee4baa30f822c84d2cde8383020f8971d6dcc1d333adc18a3dc,1,-53.5953144148,-52.2766858601,-54.6546571162,1.31862855472,-1.05934270138,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,742d575c246ebd9bad0a099b6d552fe73306a6a6f392b932085505148032ed06,0,-66.669521478,-60.7650130349,-59.4767768691,5.90450844307,7.19274460881,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,48e1ab255cd7e8f7c796518afe06a342fe30b58df17b01fe3c18942aa14a5877,1,-58.2815801692,-56.0183344968,-58.2148283595,2.26324567245,0.0667518097147,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,cff6bae230b6367553a34dcaa379da90104f2775b0209c3c32f614a53ea64847,0,-54.6759716235,-55.2281493891,-50.9256748963,-0.552177765598,3.75029672727,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,8945f126cd93f2cdc99914fab972fe11c617efd89b51fbf9c1ebc18d294d0b76,1,-53.4771102437,-48.950117567,-53.2013854001,4.52699267675,0.275724843572,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,a3bb8c78706918380207dce30e1e7c210092f4944d1b7410c5200c4b034d29fe,0,-62.043996709,-57.3381472504,-55.3245957442,4.70584945854,6.71940096477,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,4cc70d5997b358eb066c66f3634dce0d33517fae93567b8bb9532cb633b455a4,1,-50.7649207633,-47.7222009372,-52.6902824236,3.04271982605,-1.92536166032,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,d587823ab2994672ba9edd0ed52c8a00703be16df9c569f4fbaf5708a157361b,0,-58.2795147225,-54.4355838434,-52.2391911116,3.84393087911,6.04032361097,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,9b9694a815868d9e5211781bd43e048f96a19f3370adaa7848e37910b319d745,1,-59.4577780881,-61.3992863301,-64.3032976958,-1.94150824207,-4.8455196078,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,204889bfa22a3253466725b47c975e97e9d5269e212a9cf5bc403a4961f8dc9f,0,-43.3427192845,-40.4298695291,-39.4160759205,2.91284975542,3.92664336396,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,7364bd3bb4f7845e917667fd5de92afa32d9d491d2dfc5394429a1ead2d7b3c9,1,-33.4922647125,-34.781721745,-37.8948558939,-1.28945703245,-4.40259118141,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,cf5381ba191cf443f8998a40478b3b31cf9809864d75db3ed8661ac1a042f293,0,-51.1925069296,-46.8587835699,-52.2823153036,4.33372335967,-1.08980837404,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,422e7364151a7507bbd3aebd93b8e942a9c5863d72899171306c6449f3d9ea13,1,-65.0784464166,-61.8522421972,-64.4085718723,3.2262042193,0.66987454421,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,e7ec074d12cd37393518712907c4cd21b03a41499e75c78b54c38ed888b06f7d,0,-61.5283350568,-60.6104026524,-63.425203767,0.917932404462,-1.89686871012,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,3910c053034c49c93883299ed85265200c51a3cd7292d06154a9f23a52566794,1,-52.89163243,-50.1969795753,-51.384301189,2.69465285473,1.507331241,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,5a0c5894369478e9375fd66f67cd31adb14a68234bb5cd60c6e2ef3433cbeb1c,0,-46.245753025,-43.3340244432,-43.3465027091,2.91172858186,2.89925031594,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,dbae479b27652525f03a405200eeb007052cf35f1159b58ee0cdc29cd0e7d22d,1,-78.3307813965,-76.4572718308,-78.9843890182,1.87350956573,-0.653607621686,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,3a18c54103b34cb3a84ad26a7d4c19a1efb1f60c0161ede4f2c831024795cf5f,0,-51.455548256,-41.3882177026,-40.5189096979,10.0673305534,10.9366385581,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,8f946cbe326f6044e1e5b12422c8b282e615128c8adcfa5c14a0fed4ce64aa42,1,-37.8640563569,-33.8549889687,-37.0366884328,4.00906738824,0.827367924098,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,3bba03c340e1c891bae0096f714df202f18dd3ec07d7a003edb0782e50ec472b,0,-46.1383716344,-42.8836357786,-43.030607183,3.25473585573,3.10776445139,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,4dcb82a477e5785bb6247d7116844daf33cef9e44ce14621534b0bfa1971a951,1,-47.0759011252,-41.5639867579,-47.2234806739,5.51191436731,-0.147579548694,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,277348d4a9995cf0b51510289b621246b8a531cf01e841a2d011aa77bf492619,0,-49.6886373605,-44.1864841972,-41.1255014259,5.50215316331,8.56313593459,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,e75cfa629c1d44defd82acc5322b0fb5603732bc0eae1f436964ceb397a178b1,1,-60.4388526336,-63.5313846603,-62.2027186033,-3.09253202673,-1.76386596969,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,36eaf6b77ccd9bbe31c31b7138a09890720f0ea3b1a0d7153911195b763671f7,0,-49.5654612062,-48.3650702556,-43.5871197123,1.20039095058,5.97834149386,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,ba15b2587f5c27228a1ffaa5c9971cf11e138e61dda54588e909599d830f5b61,1,-71.3187364836,-70.4814906562,-73.5597116221,0.837245827389,-2.24097513851,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,b31efe171fed72752066e4b4dec3a89267c5b57592948ac4349f335073064baa,0,-67.666823573,-63.1343207135,-59.2580252676,4.53250285947,8.4087983054,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,136418f977167ada1c5c53d1a8a8d4a2c94031057a053b9199dfa4a92c0f1dbd,1,-36.9878777885,-35.3518877701,-38.0639270593,1.63599001837,-1.07604927081,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,556f7381cef6d054c265e7ef8e5a47d3f22431b010e98151c77cb9ca2c1d100e,0,-78.817911694,-70.9348640858,-71.4156444881,7.88304760815,7.40226720589,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,43a39c5015e33cc987f02028502d8c2b771d74530ef091c7902c6a41dcbf3aef,1,-38.5870681106,-33.5033856796,-37.7018332732,5.083682431,0.88523483742,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,9ba89f9995808d88eea8a6f4e5bd09350f663b4e52b5b61c90c08f7685bd6191,0,-44.1338910429,-42.300809902,-37.6399968282,1.83308114085,6.49389421467,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,1b5fe4e6d0810f4500aa540be2247444bdb8fc1a8ad447709824c0cf23b3b267,1,-64.665474911,-61.0813843329,-64.1643908247,3.58409057808,0.501084086279,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,af05a28656e15db8b688c4fa83bb1d8ea1eb3d3d25265dc604da6d8c580d5c7a,0,-40.8600905423,-36.2432921863,-35.7956389351,4.61679835602,5.06445160723,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,a62a3e462b69f9dbddc8f708a782c04400cf91571ece777d3205443ba5478289,1,-73.3947954594,-69.7279402453,-68.4592149346,3.66685521417,4.93558052485,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,3a3d64f04896883118aa186f2131bc6af000931928e8720f3e464de39366aef6,0,-60.8795068577,-57.1250210988,-62.2680540746,3.75448575887,-1.38854721694,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,3c7ceca6b7c3e2edc52f4715c75ca340d590f9ebda37322d597ffe361b30952a,1,-59.5262984956,-56.5449540902,-56.9606314689,2.98134440541,2.56566702669,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,7e5428229840fb7869185982c2eb80841080aaa9c43eecafefb34667cef3e18c,0,-49.8780086829,-48.762872003,-49.8697845991,1.11513667983,0.00822408377024,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,a17fd037480ee5bcefeb4371105451aba60d2a6c69ff3f5fc77a7a015b63ca16,1,-53.0099651383,-44.679237536,-50.9357619416,8.33072760227,2.07420319673,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,f9f064374091bbb731b0b57f8e1540d63dff127b234b35db287d6d77241a4a9a,0,-36.6251550353,-33.6956472789,-31.9415359089,2.9295077564,4.68361912644,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,6a786e4c5b6073807cbcb0a472362124acea088fbea9a696003ec8be163d858c,1,-18.3516349153,-15.7835967085,-21.6715486107,2.56803820683,-3.31991369546,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,debd274d906ef22f47f054b1f6746fd1d3cc523578d1f3db29f87ec131381a00,0,-46.7663449585,-43.0587343678,-44.735429129,3.70761059067,2.03091582952,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,064bbaeed0dd8bcad86d7cc8c80fca3a13bd3d18cdf066dbde91523fa7aebef8,1,-60.6135121752,-53.4345035456,-58.3750010166,7.17900862957,2.23851115856,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,38b2bbab22e88c5991bbc4687bd1c02a4dd0fdcb76b44241957048a53b627835,0,-49.9307437146,-50.910280108,-47.9392985964,-0.979536393413,1.99144511824,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,e439a96571a4c1981e58a7b9af1d496d09a067159026b378af9498808c3638c5,1,-51.1693413125,-43.0568270373,-48.5322649604,8.11251427525,2.63707635216,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,180e1c699bbdabdba117afb13b2788e6efe3f7aa1e15e52fcabee05924dfb220,0,-44.9264869476,-41.7589957057,-41.1459318809,3.16749124188,3.78055506668,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,bbb155f900142c7cf5640767307a29b802ca146f5b8f518daeff0f6168c3cf1d,1,-68.340453876,-66.2764698861,-67.7113704143,2.06398398983,0.629083461695,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,c19c888d2c1726e0315094a7b96a733f380dde63906ccc6427e5e44b461c14a0,0,-35.9890769289,-35.6457562083,-32.7166503734,0.343320720597,3.27242655547,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,2cb520f500e31611b765d7d48c33a0e830f14a9fdfd1f1ebb5093ca71df2a96d,1,-52.1728179203,-51.3517783175,-52.2570859155,0.821039602864,-0.0842679951562,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,38abb260930c79f09bc1f7c818d538e926e35eb736fbba0c8c501fc3b6ab1e96,0,-66.7407107391,-62.0935726201,-59.3112414275,4.64713811894,7.42946931155,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,2f9a4b7bd0d0ae1f44d3a70067a5f2c4589d8d5d1328ebf278188723b09d4073,1,-46.9657580676,-45.1365838107,-50.2667308046,1.82917425692,-3.30097273703,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,7aa87d24212e1613e743a5156cc3a1c0386cb9d28f44f9453eec32771206428e,0,-72.6975090697,-67.8979507334,-67.2451617581,4.79955833628,5.45234731153,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,e5c6863967f05d2fc1f79dd03c3107f10f2eca96befe5f9b726958964413aee0,1,-33.9373567089,-31.8940480803,-37.3528251615,2.04330862859,-3.41546845255,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,95723525ae4d5fbe56d6cf2d42c1dbdeef7e9786eb41ea501620e12c9bfdc6d6,0,-70.0603242679,-63.7921360739,-60.1432903268,6.268188194,9.91703394114,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,7a5c2689cbdf489773bcee28b446eae22865fdcba03d0b9546b99b1c6086a128,1,-76.777604209,-71.0338028535,-76.4013998739,5.74380135541,0.376204335102,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,7003a33ff2c78ca0b221407665739b6eaf7be41923e67350db292e267374780f,0,-46.5045630858,-41.9929378539,-38.1248905817,4.51162523193,8.3796725041,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,f10cac94c37dd0738c17f918f6df5ab13eb1785d1e262733f546ed484acc6fbb,1,-55.0203672629,-58.9396238865,-56.7894614284,-3.91925662363,-1.76909416554,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,72772d04458aa00969850c4e8d340c0804de6483a27d608fc3c45ca62f8c81fd,0,-74.5503571059,-71.8193131868,-71.3284126886,2.73104391907,3.22194441722,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,3ecb01d46f48952bf6caaecd0c78b2968efd4da027aaf932d4b7f50efa3824ac,1,-47.73963979,-44.0660193232,-46.1503076588,3.67362046676,1.58933213116,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,61241da2ae20a673e361d8dd60fa6624ead5be41d552a7c23ff3449e88485adc,0,-48.8873734232,-44.6580524198,-44.9648236173,4.22932100337,3.92254980593,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,0a09c7efe17df7004514b0e3113326eca41d59c39d4de07122c28fd8cc86ec52,1,-53.2169646486,-42.6186582857,-49.7295716322,10.5983063629,3.48739301641,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,fbace60c67801b18c4f50848f656c5ff0be81b2e9d71aae34583a3b9d3937f86,0,-50.8240835127,-48.3306358036,-47.2780853745,2.49344770916,3.54599813826,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,e33b75507f31f182d5bb275087d34f3c892fae549fc08b2ad48df113992c380c,1,-71.0624928254,-68.5903489594,-71.310226362,2.47214386596,-0.247733536576,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,d5113f6caa53e1b2c3a46715ff9d0f134c74b6efe7040666910aecbef522f879,0,-58.6227662926,-56.5619145802,-50.9205861452,2.0608517124,7.7021801474,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,9e668c21c98f2931c610cdb23eab834c87afe69d12d29e5fb4530434974325bc,1,-59.5153182561,-52.4019007392,-58.2881382427,7.11341751686,1.22718001345,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,f86c4c0d817dea474278f7da6345f4ffe1885357be2be4690275801910dcacae,0,-66.9242712705,-63.3387553064,-65.0746381963,3.58551596407,1.84963307418,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,a43ea1550b2e2692da1d000a6a75c35f317d0339047afe4b9cdfac7192f809a7,1,-33.2225999728,-32.4548274598,-44.1642642805,0.767772512977,-10.9416643077,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,14b0b2d37478b3fb610beb4c46bb3151b98f20c03657f2a62aaff331a1602c42,0,-68.8804708877,-65.8634347387,-64.9001248682,3.0170361491,3.98034601958,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,db63d95041b4b256adb1b71dc7f2e7771a49d08578e1f046c10fb7f2d0262d46,1,-33.7741155947,-29.6966413155,-30.4543928341,4.07747427926,3.3197227606,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,eafd10d5581bd9f18bf3eb360fe18d1dc3b18007e357719bb31ae93c1109194e,0,-38.9202867127,-43.6996112621,-43.0547291313,-4.77932454941,-4.13444241861,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,7fda768f80acc0e2c4ff6ed63d06ac3b1bbe903eff50a568ae0de311e7cd8d4a,1,-47.8774775362,-47.4723946383,-48.2997396357,0.405082897832,-0.422262099554,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,19d290544802350a48c70575b1e04cb730ff2bac4d5c9c2a449662fa3c743fce,0,-52.9233356539,-47.807326736,-53.0026128108,5.11600891785,-0.0792771569534,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,63e7151a439c32aeb4f17ba50f6ff4e6a0832fd4f34860e76f299881f334c664,1,-60.6693468225,-61.238740642,-59.2824211553,-0.56939381945,1.38692566728,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,55fb3467773dd24803d2e71e428450bfa72d61385a0f4613602229d2e1e6dfbd,0,-61.4558211668,-62.2714851809,-67.1843416291,-0.815664014171,-5.72852046232,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,786343a7413600f058c7fe0e288c9fbdd90e447a0a1dab3f7fe793c85100fdf6,1,-74.2548945205,-64.8630617428,-78.8979908721,9.39183277766,-4.64309635163,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,49cb8338c3ac9f304f65d05bbd08ac6b205184f98263cb6eab3e5ebd541fe5b6,0,-67.7475035844,-63.6797602698,-61.7376057488,4.06774331463,6.00989783555,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,5dea2f4ba0a0c2599d4fe015cf755e97c953727a68837c327d61bd583ff73789,1,-49.8007928371,-45.1068474523,-52.8801014513,4.69394538484,-3.07930861412,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,9b4eeec1383fe5524f0507cb41fb76f1b06eb637ad24150751cd1562364324da,0,-73.2351033791,-70.1678689052,-84.971607245,3.06723447387,-11.7365038659,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,c512575f0547e5fcb460a717b88f5a38081e80673e8677fda04c38606c0be499,1,-51.711487838,-52.1985189781,-54.6551795376,-0.487031140018,-2.9436916996,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,55db8c2a7d01367ba9c7dd8929978671686e236ad64bfd06b81b7c750a3ee647,0,-64.7040851614,-65.904251273,-62.6272956393,-1.20016611165,2.07678952207,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,3d5e77e20b3f9380708667a144c9d4a30639d94ae3944982a1ffb0362ec82898,1,-51.2596119001,-51.5919631461,-55.0375630642,-0.332351246015,-3.77795116412,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,2a2d005ccca1166098c4d54b5bb2716facc425269410db68df5ef870b17254bf,0,-50.2502739184,-46.2428924357,-39.775660992,4.00738148269,10.4746129264,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,27a17e72113d9a7d11b2854f663ba9507fafdc60caeb1db2e17376475008a394,1,-54.236166987,-49.0028327516,-56.6346858077,5.23333423539,-2.39851882068,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,e8b3527669d75d05d8766c89cc57ed0d6f05a14f7675f26e848cf854f84a361a,0,-43.5904264321,-41.4538546083,-41.1494326781,2.13657182376,2.44099375398,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,aea1a460ad84731552feebc4c71e30ca9989dd5d28d97c4d1558aa00c90d22e2,1,-64.4669321626,-63.7368258283,-61.8818152992,0.730106334333,2.58511686344,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,a76aca73a024e75132cda7215c816df7c7e4023608f15c3faea356e659a49acd,0,-51.7791934573,-47.9747554315,-48.7830784401,3.80443802579,2.9961150172,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,2ba9dc6c444ae1b83c54d24693447711a6687078f936f860c440cacb1176e686,1,-24.8515123655,-23.9212872151,-27.507765283,0.930225150339,-2.65625291753,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,5af413b42f9a3763a5290f7bdd13c65c388e0bb609aa73d0ec45079b96966eed,0,-64.1478878142,-58.3292966058,-59.9441690474,5.81859120837,4.20371876685,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,a2eaf77522d795ffe9c5648d5db32d0f583e10a992a079a931ca4b4f14bce646,1,-56.0065276081,-49.8306912813,-54.0068672458,6.17583632674,1.99966036229,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,08d00b230453523930915f806cf6f68ae74f063097d8002b20f9cd2583e5e0b7,0,-42.7064514489,-43.0594541639,-42.2843282992,-0.353002714986,0.422123149635,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
