status,benchmark,model,data,split,sub_dataset,num_shots,tau,gamma,auc_pct,accuracy_pct,tpr1_fpr_pct,tpr5_fpr_pct,tpr10_fpr_pct,result_name,output_dir,roc_path,log_file
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pubmed_central,10,0.1,0.25,69.5,65.3,7.3,24.1,33.7,wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p1_gamma_0p25,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p1_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p1_gamma_0p25.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pubmed_central,10,0.1,0.5,66.7,63.5,5.4,21.0,28.3,wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p1_gamma_0p5,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p1_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p1_gamma_0p5.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pubmed_central,10,0.1,0.75,59.3,57.4,4.8,17.9,22.7,wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p1_gamma_0p75,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p1_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p1_gamma_0p75.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pubmed_central,10,0.1,1.0,43.7,51.0,1.7,6.7,10.4,wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p1_gamma_1p0,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p1_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p1_gamma_1p0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pubmed_central,10,0.2,0,72.8,68.5,7.3,23.9,39.1,wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p2_gamma_0,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p2_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p2_gamma_0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pubmed_central,10,0.2,0.25,71.8,67.5,5.8,22.7,38.0,wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p2_gamma_0p25,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p2_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p2_gamma_0p25.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pubmed_central,10,0.2,0.5,69.1,65.4,5.2,21.6,34.1,wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p2_gamma_0p5,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p2_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p2_gamma_0p5.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pubmed_central,10,0.2,0.75,60.8,58.1,4.4,17.7,25.8,wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p2_gamma_0p75,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p2_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p2_gamma_0p75.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pubmed_central,10,0.2,1.0,42.1,50.7,2.1,5.0,8.7,wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p2_gamma_1p0,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p2_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p2_gamma_1p0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pubmed_central,10,0.5,0,74.5,70.4,6.4,27.7,35.3,wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p5_gamma_0,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p5_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p5_gamma_0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pubmed_central,10,0.5,0.25,73.6,69.5,6.0,27.4,34.3,wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p5_gamma_0p25,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p5_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p5_gamma_0p25.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pubmed_central,10,0.5,0.5,71.3,67.4,6.0,26.0,34.3,wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p5_gamma_0p5,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p5_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p5_gamma_0p5.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pubmed_central,10,0.5,0.75,62.8,60.1,4.6,18.9,27.4,wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p5_gamma_0p75,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p5_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p5_gamma_0p75.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,pubmed_central,10,0.5,1.0,41.8,50.4,1.7,4.4,8.9,wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p5_gamma_1p0,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/pubmed_central/10/wpmia_mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p5_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_pubmed_central_10_tau_0p5_gamma_1p0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,wikipedia_(en),10,0.03,0,61.3,59.9,9.8,18.5,26.2,wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p03_gamma_0,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10/wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p03_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p03_gamma_0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,wikipedia_(en),10,0.03,0.25,61.3,59.8,9.8,18.9,25.8,wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p03_gamma_0p25,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10/wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p03_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p03_gamma_0p25.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,wikipedia_(en),10,0.03,0.5,61.1,59.2,10.1,19.0,26.6,wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p03_gamma_0p5,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10/wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p03_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p03_gamma_0p5.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,wikipedia_(en),10,0.03,0.75,60.4,58.6,10.7,19.9,26.4,wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p03_gamma_0p75,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10/wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p03_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p03_gamma_0p75.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,wikipedia_(en),10,0.03,1.0,55.8,55.4,5.5,13.0,20.2,wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p03_gamma_1p0,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10/wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p03_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p03_gamma_1p0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,wikipedia_(en),10,0.05,0,61.5,59.9,9.5,19.0,27.7,wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p05_gamma_0,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10/wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p05_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p05_gamma_0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,wikipedia_(en),10,0.05,0.25,61.5,60.3,10.2,18.6,27.0,wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p05_gamma_0p25,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10/wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p05_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p05_gamma_0p25.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,wikipedia_(en),10,0.05,0.5,61.5,59.9,10.5,20.4,26.5,wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p05_gamma_0p5,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10/wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p05_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p05_gamma_0p5.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,wikipedia_(en),10,0.05,0.75,60.9,59.3,9.4,20.0,25.5,wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p05_gamma_0p75,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10/wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p05_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p05_gamma_0p75.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,wikipedia_(en),10,0.05,1.0,57.0,56.5,5.7,11.9,19.7,wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p05_gamma_1p0,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10/wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p05_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p05_gamma_1p0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,wikipedia_(en),10,0.1,0,62.1,60.6,10.7,19.8,27.0,wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p1_gamma_0,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10/wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p1_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p1_gamma_0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,wikipedia_(en),10,0.1,0.25,62.1,60.6,10.5,20.3,26.9,wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p1_gamma_0p25,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10/wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p1_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p1_gamma_0p25.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,wikipedia_(en),10,0.1,0.5,62.0,60.5,10.5,20.9,26.7,wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p1_gamma_0p5,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10/wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p1_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p1_gamma_0p5.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,wikipedia_(en),10,0.1,0.75,61.5,59.7,9.8,19.7,27.2,wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p1_gamma_0p75,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10/wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p1_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p1_gamma_0p75.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,wikipedia_(en),10,0.1,1.0,57.1,56.4,5.1,12.5,19.9,wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p1_gamma_1p0,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10/wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p1_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p1_gamma_1p0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,wikipedia_(en),10,0.2,0,62.3,60.9,9.5,18.5,26.1,wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p2_gamma_0,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10/wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p2_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p2_gamma_0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,wikipedia_(en),10,0.2,0.25,62.3,61.1,10.3,19.4,26.5,wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p2_gamma_0p25,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10/wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p2_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p2_gamma_0p25.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,wikipedia_(en),10,0.2,0.5,62.3,60.8,10.7,19.9,27.5,wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p2_gamma_0p5,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10/wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p2_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p2_gamma_0p5.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,wikipedia_(en),10,0.2,0.75,61.9,60.1,9.0,19.9,28.0,wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p2_gamma_0p75,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10/wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p2_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p2_gamma_0p75.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,wikipedia_(en),10,0.2,1.0,57.2,56.8,3.5,12.1,21.4,wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p2_gamma_1p0,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10/wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p2_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p2_gamma_1p0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,wikipedia_(en),10,0.5,0,62.3,60.2,9.0,17.7,26.2,wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p5_gamma_0,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10/wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p5_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p5_gamma_0.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,wikipedia_(en),10,0.5,0.25,62.4,60.6,9.8,18.0,27.0,wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p5_gamma_0p25,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10/wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p5_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p5_gamma_0p25.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,wikipedia_(en),10,0.5,0.5,62.4,60.4,11.0,19.3,26.6,wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p5_gamma_0p5,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10/wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p5_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p5_gamma_0p5.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,wikipedia_(en),10,0.5,0.75,62.2,60.3,9.5,20.5,27.0,wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p5_gamma_0p75,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10/wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p5_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p5_gamma_0p75.log
ok,mimir,pythia-160m,iamgroot42/mimir,ngram_7_0.2,wikipedia_(en),10,0.5,1.0,57.2,56.7,3.5,12.3,20.1,wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p5_gamma_1p0,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10,simmia_out/mimir/ngram_7_0.2/pythia-160m/wikipedia_(en)/10/wpmia_mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p5_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_082806_mimir_wpmia/mimir_ngram_7_0.2_pythia-160m_wikipedia__en__10_tau_0p5_gamma_1p0.log
